立委姓名,資料準備充分,質詢內容考證嚴謹,提出專業見解,熟悉質詢對象業務與權責,關注公眾利益,關注公平正義或弱勢權益,沒有為行政部門護航,不為強權財團發聲,質詢內容緊扣主題,就主題具體指出問題癥結點,就主題提出具體建議,有要求行政機關後續的改善保證,質詢時間掌握得宜,質詢內容無歧視或人身攻擊言行,質詢內容條理清楚、不矛盾,讓官員有適當的答詢空間
高金素梅,3,3,3,3,3,3,3,4,3,3,5,4,4,4,4,4
高金素梅,3,4,4,3,3,3,3,3,5,4,5,4,4,4,5,5
高金素梅,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5
張宏陸,2,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3
張宏陸,3,3,3,3,4,3,3,4,4,3,3,3,3,3,3,2
張宏陸,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3
張宏陸,3,2,3,3,2,2,3,3,3,4,3,3,2,2,3,3
張宏陸,4,4,3,3,3,4,3,4,3,3,4,4,4,3,3,4
張宏陸,3,4,4,4,3,3,3,3,5,4,4,3,3,3,4,4
張宏陸,3,3,2,3,3,2,2,3,4,5,3,3,3,2,2,3
張宏陸,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
張宏陸,3,3,4,3,3,3,3,3,4,4,4,4,4,3,3,4
張宏陸,4,3,3,4,3,2,3,4,4,5,4,4,4,2,3,3
張宏陸,4,3,4,4,3,3,3,3,4,4,4,5,4,3,4,3
張宏陸,3,2,5,2,2,2,2,2,4,4,3,3,2,2,2,2
張宏陸,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
張宏陸,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3
張宏陸,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
張宏陸,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
張宏陸,4,4,5,4,3,3,3,4,4,4,4,4,4,3,4,4
張宏陸,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3
張宏陸,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4
張宏陸,4,5,5,3,2,2,5,5,5,5,5,5,5,5,5,5
張宏陸,4,4,4,4,3,3,4,4,4,4,4,4,4,3,3,3
張宏陸,4,4,4,4,4,3,4,4,5,5,4,4,4,4,4,4
張宏陸,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4
張宏陸,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
張宏陸,4,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4
張宏陸,3,4,4,4,5,4,4,5,3,4,4,5,4,3,4,4
張麗善,5,5,4,3,4,4,4,4,4,5,4,4,4,4,5,4
張麗善,3,4,4,3,3,4,4,4,4,4,4,5,4,5,3,4
張麗善,3,4,4,4,3,4,4,4,3,3,3,3,4,4,4,4
張麗善,4,4,4,3,3,2,4,4,4,4,4,4,2,4,4,4
張麗善,2,4,5,4,5,5,5,4,5,5,5,5,4,4,4,5
張麗善,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5
張麗善,2,3,3,3,4,3,5,4,3,4,5,5,4,4,4,4
張麗善,4,4,5,4,4,4,5,4,4,4,5,5,3,4,4,4
張麗善,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
張麗善,4,4,4,3,3,4,4,4,4,4,4,5,4,4,4,4
張麗善,2,4,5,4,5,3,4,5,3,5,5,5,4,4,5,5
張麗善,4,4,5,2,2,3,4,5,5,5,4,5,5,4,5,5
張麗善,2,3,2,3,5,3,4,4,2,4,5,5,4,3,4,4
張麗善,5,4,5,3,5,5,4,5,4,3,4,4,5,4,5,5
張麗善,5,4,3,3,5,4,4,2,5,3,4,3,5,4,4,3
張麗善,5,4,5,2,4,2,4,4,5,4,5,5,4,3,4,5
張麗善,4,4,5,3,4,4,3,4,3,5,4,4,3,5,4,4
張麗善,5,4,5,4,4,3,4,5,4,4,4,5,4,3,4,4
張麗善,3,4,4,4,4,2,4,4,4,4,4,4,3,2,2,3
張麗善,5,4,5,4,3,4,3,4,4,4,3,4,4,4,3,4
張麗善,4,4,4,3,3,4,4,5,4,4,3,5,5,4,4,4
張麗善,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
張麗善,5,4,4,5,5,4,4,2,2,4,3,3,3,3,4,4
張麗善,2,4,3,3,2,4,3,3,4,2,4,3,3,3,4,2
張麗善,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4
張麗善,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
張麗善,3,5,4,3,5,5,5,5,5,4,4,4,5,5,5,5
張麗善,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
張麗善,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3
張麗善,3,4,5,4,3,3,5,4,4,4,5,5,3,3,3,4
張麗善,4,4,5,4,4,3,4,4,4,3,5,4,4,4,4,4
張麗善,3,3,3,3,4,4,4,3,4,3,4,4,3,1,2,3
張麗善,2,4,5,3,5,3,4,5,5,5,5,5,4,5,4,5
張麗善,2,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4
張麗善,3,3,4,3,2,2,4,4,4,4,4,4,3,3,3,2
張麗善,3,4,4,3,4,3,4,4,5,5,5,5,4,4,4,4
張麗善,4,5,5,5,4,5,4,4,5,4,4,4,5,5,4,5
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,5,4,5,5,5,4,5,5,5,5,4,4,5,5,4,4
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,5,4,5,5,4,4,4,4,5,5,4,5,5,4,4,4
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,3,4,4,3,4,3,4,4,4,4,5,5,4,5,3,5
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,5,3,5,4,5,5,5,4,5,5,5,5,5,3,4,4
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,5,5,5,5,5,4,4,5,5,5,5,3,5,4,4,5
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,3,3,5,4,4,3,3,3,5,5,4,4,3,3,3,3
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,4,4,5,4,5,5,4,4,4,4,5,4,4,4,4,4
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,5,4,5,5,5,3,4,4,4,3,5,4,5,3,3,4
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,5,5,4,5,4,4,4,4,4,4,5,5,4,4,3,4
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,5,4,5,4,5,4,3,4,4,5,5,3,3,4,4,4
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,5,4,5,4,5,5,5,5,5,4,3,4,5,5,4,5
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,4,4,4,5,4,4,4,4,5,4,5,4,4,4,4,4
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,4,4,4,3,4,4,3,4,4,4,5,5,4,4,3,4
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,5,4,4,4,4,3,3,4,4,4,3,4,3,3,4,5
高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4
陳賴素美,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
陳賴素美,3,3,3,3,2,3,3,4,3,3,3,3,4,3,4,3
陳賴素美,4,2,4,4,2,2,2,2,4,4,2,2,2,2,2,4
陳賴素美,3,2,3,3,2,2,3,2,3,3,3,3,2,2,2,2
陳賴素美,4,3,3,3,3,2,2,2,3,3,3,3,3,2,3,2
陳賴素美,2,3,3,3,3,2,3,2,3,4,3,3,2,2,3,3
陳賴素美,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
陳賴素美,5,3,5,4,5,4,4,4,5,5,4,4,4,3,4,4
陳賴素美,3,2,4,4,4,3,3,3,4,4,3,3,2,2,2,3
陳賴素美,4,3,3,3,4,3,4,3,4,4,3,4,4,4,4,4
陳賴素美,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3
陳賴素美,4,5,5,4,4,3,4,5,4,4,4,4,5,4,4,4
陳賴素美,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4
陳賴素美,4,4,5,3,3,2,2,2,5,5,2,2,3,1,3,2
陳賴素美,3,3,3,3,3,3,3,3,3,4,3,3,3,2,4,3
陳賴素美,5,5,5,4,5,4,5,5,4,4,5,5,5,3,5,5
陳賴素美,4,3,4,5,2,3,3,4,3,3,4,3,4,3,3,3
陳賴素美,4,3,4,4,3,2,4,4,4,4,3,4,2,2,3,4
陳賴素美,4,3,4,4,4,2,4,3,4,5,4,4,3,3,4,4
陳賴素美,4,5,5,4,5,5,5,5,5,5,5,5,4,5,4,5
陳賴素美,3,3,4,3,2,2,2,3,4,4,4,4,3,2,2,3
陳賴素美,5,3,5,4,3,3,4,4,4,4,3,3,3,3,3,3
陳賴素美,4,3,4,3,4,4,3,4,4,4,4,3,5,3,3,3
陳賴素美,5,4,5,5,3,3,4,5,5,5,4,4,5,3,3,4
陳賴素美,5,4,5,4,4,3,4,3,5,5,4,4,2,4,3,4
陳賴素美,4,3,4,4,4,3,3,4,4,4,3,3,2,3,4,4
陳賴素美,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4
陳賴素美,2,1,3,3,2,1,2,1,3,4,3,4,3,2,4,2
陳賴素美,5,2,4,4,2,2,3,4,3,4,2,2,3,3,2,4
陳賴素美,4,3,4,3,3,3,3,3,3,3,4,4,3,3,3,4
陳賴素美,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3
陳賴素美,3,3,2,3,2,2,3,3,3,4,3,4,2,2,3,3
陳賴素美,3,3,3,3,2,2,2,2,3,3,3,4,2,2,2,2
陳賴素美,4,2,4,3,2,2,2,2,4,4,2,2,4,2,3,2
陳賴素美,2,3,5,2,2,3,2,3,4,4,3,4,4,2,3,2
陳賴素美,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4
陳賴素美,4,5,5,2,4,2,4,4,4,4,5,4,5,3,3,3
陳賴素美,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3
張廖萬堅,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,5
張廖萬堅,4,4,4,3,4,3,3,4,4,4,3,3,4,3,4,4
張廖萬堅,4,3,4,3,4,4,5,4,4,4,5,5,4,4,3,4
張廖萬堅,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4
張廖萬堅,3,4,4,4,3,3,3,3,4,4,4,4,4,3,4,4
張廖萬堅,3,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3
張廖萬堅,5,4,5,4,3,3,3,4,5,5,3,3,5,4,4,4
張廖萬堅,3,5,5,5,4,4,4,4,5,5,4,4,4,4,5,5
張廖萬堅,3,4,4,4,3,2,2,2,4,4,3,3,3,3,3,2
張廖萬堅,3,5,5,4,4,4,5,5,5,5,5,5,5,4,4,4
張廖萬堅,3,4,5,4,4,3,4,4,4,5,4,5,4,3,4,4
張廖萬堅,3,4,5,5,3,2,3,2,5,5,4,5,4,2,3,3
張廖萬堅,4,5,5,5,4,3,3,3,4,4,4,4,5,3,4,3
張廖萬堅,4,4,3,4,3,3,4,4,3,3,3,4,3,3,4,4
張廖萬堅,2,3,3,3,2,4,4,4,4,4,4,4,3,3,4,4
張廖萬堅,3,2,3,3,2,2,3,3,3,3,2,3,3,2,3,3
張廖萬堅,3,4,5,3,5,4,4,5,5,3,4,4,4,5,4,5
張廖萬堅,4,4,4,3,3,3,4,4,3,4,3,3,4,3,4,4
張廖萬堅,4,3,4,5,4,4,3,4,3,3,4,4,3,3,4,4
張廖萬堅,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
張廖萬堅,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3
張廖萬堅,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
張廖萬堅,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
張廖萬堅,3,3,4,4,3,3,3,3,2,2,2,3,3,4,3,3
張廖萬堅,3,4,4,4,4,3,4,5,4,4,4,3,3,4,4,4
張廖萬堅,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
張廖萬堅,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
張廖萬堅,4,4,5,4,3,5,4,4,4,4,4,4,4,4,4,4
張廖萬堅,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3
張廖萬堅,3,3,5,4,2,4,3,3,4,4,2,2,3,2,2,3
張廖萬堅,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
張廖萬堅,3,3,4,3,3,4,5,4,4,4,4,4,4,4,4,5
張廖萬堅,5,2,4,2,3,3,2,3,3,2,3,3,4,3,3,4
張廖萬堅,4,4,4,4,4,4,3,4,4,3,3,4,4,3,4,4
張廖萬堅,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5
張廖萬堅,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
張廖萬堅,2,4,4,3,2,4,3,3,5,5,2,3,4,5,4,5
張廖萬堅,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4
張廖萬堅,4,5,5,4,4,4,4,5,4,4,3,5,4,4,3,5
張廖萬堅,4,4,4,4,4,4,4,5,4,5,5,4,5,4,4,4
張廖萬堅,3,3,4,4,3,4,4,5,4,4,4,5,4,4,4,4
張廖萬堅,5,4,5,4,3,4,3,4,3,3,3,3,4,4,4,4
許毓仁,2,3,3,2,3,1,1,1,4,4,4,4,3,3,3,3
許毓仁,3,1,4,1,4,4,4,4,5,5,5,5,2,4,1,1
許毓仁,5,4,4,5,4,5,5,5,3,3,5,5,4,3,4,4
許毓仁,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
許毓仁,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3
許毓仁,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
許毓仁,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5
許毓仁,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
許毓仁,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4
許毓仁,3,4,3,4,3,4,3,4,3,4,4,3,3,3,3,3
許毓仁,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
許毓仁,5,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4
許毓仁,5,4,5,5,4,4,4,5,5,5,5,5,4,4,4,4
許毓仁,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
許毓仁,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4
許毓仁,4,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5
許毓仁,4,4,4,4,3,3,4,4,3,3,3,4,3,3,3,3
許毓仁,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
許毓仁,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
許毓仁,3,4,4,3,4,4,4,3,4,4,3,4,3,4,4,4
許毓仁,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
許毓仁,4,4,5,5,4,5,5,4,5,5,5,4,5,4,4,4
許毓仁,4,3,3,4,3,4,4,3,3,3,3,3,4,3,3,3
許毓仁,5,4,4,2,3,4,4,4,5,5,5,5,4,4,5,4
費鴻泰,3,2,5,2,4,2,4,3,5,1,5,5,4,3,3,3
費鴻泰,4,2,4,3,3,3,3,3,3,3,3,3,3,3,4,4
費鴻泰,4,3,4,3,3,1,2,3,3,3,4,4,4,2,3,3
費鴻泰,4,3,5,4,4,3,3,3,4,4,4,4,3,3,2,2
費鴻泰,3,2,3,3,2,3,3,2,1,2,3,3,1,3,3,2
費鴻泰,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
費鴻泰,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5
費鴻泰,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4
費鴻泰,4,3,5,4,3,4,4,4,5,5,3,4,4,4,3,4
費鴻泰,4,4,4,3,4,3,4,4,4,4,5,5,4,4,5,3
費鴻泰,4,4,5,4,3,3,4,4,4,5,3,4,4,3,3,4
費鴻泰,3,3,3,3,2,2,3,4,3,3,3,4,3,2,2,3
費鴻泰,4,4,5,4,4,2,5,4,4,4,4,5,4,3,4,5
費鴻泰,4,3,3,2,4,2,4,3,3,3,3,4,3,2,3,3
費鴻泰,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
費鴻泰,5,4,4,4,4,3,3,4,4,4,4,4,5,3,4,4
費鴻泰,4,4,4,3,4,4,4,4,3,4,4,4,4,3,3,2
費鴻泰,5,5,5,3,3,4,4,4,4,4,5,5,4,4,4,4
費鴻泰,2,3,3,2,3,3,4,3,4,4,4,4,3,3,3,3
費鴻泰,5,5,5,5,5,4,5,5,4,4,4,4,5,5,4,4
費鴻泰,4,4,5,4,4,3,3,4,4,4,4,4,5,3,3,3
費鴻泰,2,4,5,4,5,4,3,3,4,4,2,2,2,3,3,4
費鴻泰,5,5,5,4,3,5,5,5,5,3,3,5,5,5,5,5
費鴻泰,3,3,4,3,3,3,3,3,4,4,3,3,4,3,3,3
費鴻泰,4,3,5,4,5,5,5,5,4,4,4,4,4,4,3,4
費鴻泰,4,3,4,4,2,3,3,3,3,4,4,3,3,3,3,2
費鴻泰,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2
費鴻泰,4,3,3,2,4,3,4,4,4,5,3,3,4,3,3,4
費鴻泰,4,2,4,4,2,2,3,2,4,2,2,2,2,2,2,3
費鴻泰,2,3,2,2,4,3,3,2,4,4,3,3,4,2,2,3
費鴻泰,5,5,5,5,4,5,4,3,5,5,3,5,5,4,4,3
費鴻泰,2,4,5,3,3,3,2,2,4,4,3,3,3,2,3,3
費鴻泰,5,5,4,4,5,4,5,3,4,3,4,3,3,4,2,3
費鴻泰,2,3,4,4,3,2,2,4,3,3,3,3,3,2,3,3
費鴻泰,5,5,5,5,4,4,5,5,4,4,4,4,4,5,3,3
費鴻泰,3,4,4,4,5,4,4,4,5,3,4,4,4,4,3,3
費鴻泰,4,4,4,3,4,3,4,4,5,4,5,5,4,4,4,4
費鴻泰,1,4,4,3,2,4,3,4,4,3,3,3,5,3,2,4
費鴻泰,2,3,3,4,3,3,3,3,3,3,2,3,3,3,3,2
費鴻泰,5,3,4,3,4,3,4,3,4,3,4,5,4,4,4,4
費鴻泰,4,4,4,5,5,4,3,4,5,4,4,5,4,5,4,3
費鴻泰,2,2,3,4,2,3,3,3,3,3,3,2,4,4,2,2
費鴻泰,5,5,5,4,5,5,5,5,4,4,4,5,5,4,5,4
費鴻泰,5,4,4,3,3,3,4,4,4,3,4,4,4,4,4,3
費鴻泰,4,4,4,4,4,4,5,4,4,4,4,3,4,5,4,4
費鴻泰,4,4,5,2,3,4,5,5,4,2,5,5,4,4,4,4
費鴻泰,3,3,4,3,3,2,3,3,4,2,2,3,2,2,2,3
費鴻泰,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3
費鴻泰,2,2,3,2,2,3,4,3,4,4,4,4,3,3,3,3
費鴻泰,2,2,4,2,2,2,3,2,3,3,2,2,3,2,3,3
費鴻泰,4,4,3,3,4,3,4,3,4,4,3,3,3,4,3,3
費鴻泰,3,2,3,4,4,3,2,2,4,3,2,3,3,3,3,3
費鴻泰,4,4,5,4,4,4,3,4,4,3,4,5,4,4,4,4
費鴻泰,4,4,3,4,4,3,3,3,3,3,3,3,4,4,4,4
費鴻泰,4,4,4,4,4,3,4,4,3,3,4,4,5,5,3,4
費鴻泰,2,3,4,3,2,2,3,2,4,3,4,3,3,3,3,4
費鴻泰,4,3,4,3,3,2,2,1,2,2,1,4,3,1,3,3
黃秀芳,4,4,5,4,5,3,4,4,5,4,4,5,5,3,4,4
黃秀芳,4,4,3,2,3,2,5,4,3,4,4,4,4,3,4,3
黃秀芳,4,4,4,4,3,4,4,5,4,4,4,4,4,4,5,5
黃秀芳,3,2,5,3,4,3,1,2,3,4,3,5,4,2,3,2
黃秀芳,4,5,4,4,5,4,5,4,4,4,3,5,4,5,4,4
黃秀芳,3,4,4,3,3,3,4,4,3,4,4,4,3,2,3,3
黃秀芳,5,4,4,3,5,3,5,5,4,4,4,4,5,3,5,4
黃秀芳,2,3,4,3,4,3,2,4,4,4,3,4,4,4,4,4
黃秀芳,5,5,5,4,4,4,4,4,5,5,4,5,4,3,4,4
黃秀芳,4,4,5,3,4,4,5,4,4,3,4,5,4,3,3,4
黃秀芳,5,4,4,4,3,4,3,4,5,3,4,4,3,4,3,4
黃秀芳,4,4,3,3,4,3,4,4,4,4,3,4,4,4,3,4
黃秀芳,4,3,5,4,5,4,2,5,4,4,4,5,3,2,4,2
黃秀芳,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4
黃秀芳,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
黃秀芳,2,2,4,2,3,3,2,2,4,4,4,4,2,2,3,2
黃秀芳,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
黃秀芳,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
黃秀芳,5,4,5,3,3,5,4,5,5,5,3,5,4,5,4,4
黃秀芳,4,3,5,3,3,3,3,4,4,3,4,4,3,3,3,3
黃秀芳,4,3,5,4,4,3,3,3,4,3,3,4,3,3,3,3
黃秀芳,5,5,5,5,5,5,5,5,5,5,4,4,3,5,3,4
黃秀芳,4,4,5,4,4,4,4,5,4,4,3,5,5,4,4,4
黃秀芳,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4
黃秀芳,3,3,5,2,3,3,4,3,4,4,3,3,2,3,3,4
黃秀芳,5,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4
黃秀芳,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
黃秀芳,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4
黃秀芳,4,3,4,5,4,2,2,4,3,1,4,4,4,4,3,2
黃秀芳,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3
黃秀芳,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
黃秀芳,5,5,5,5,3,5,5,4,5,5,5,5,5,5,5,5
黃秀芳,4,3,4,2,3,2,2,2,3,3,3,3,3,2,3,3
黃秀芳,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
黃秀芳,3,3,4,3,4,3,3,3,4,3,3,3,3,3,3,4
黃秀芳,5,5,5,4,4,5,5,5,5,4,5,4,5,5,4,4
黃秀芳,4,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4
黃秀芳,4,4,4,3,4,4,3,3,3,3,4,4,3,3,3,3
黃秀芳,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
黃秀芳,5,4,5,3,3,3,4,4,5,5,4,4,4,4,3,4
黃秀芳,4,4,5,4,3,5,4,5,5,5,5,5,4,5,4,5
黃秀芳,5,5,5,4,4,3,4,5,5,5,4,5,5,4,5,5
黃秀芳,3,4,5,4,5,5,5,4,5,5,5,5,3,4,3,3
黃秀芳,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1
黃秀芳,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃秀芳,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃偉哲,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
黃偉哲,3,3,4,4,3,3,3,3,4,4,4,3,3,3,3,3
黃偉哲,3,4,4,3,3,3,4,3,4,4,4,4,3,4,3,3
黃偉哲,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃偉哲,5,5,5,4,4,4,5,5,5,5,5,5,3,3,3,3
黃偉哲,4,3,4,2,4,4,3,4,5,5,4,4,4,3,3,3
黃偉哲,4,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3
黃偉哲,4,4,4,2,2,2,3,3,4,4,2,2,2,2,2,2
黃偉哲,3,3,3,3,3,2,3,4,4,4,3,4,3,3,3,3
黃偉哲,4,4,5,4,4,4,5,4,4,4,5,5,4,3,4,4
黃偉哲,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃偉哲,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃偉哲,4,4,3,3,3,4,4,4,3,3,4,3,4,4,4,4
黃偉哲,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃偉哲,4,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3
黃偉哲,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
黃偉哲,4,5,4,3,4,4,4,4,5,5,5,5,4,4,4,4
黃偉哲,4,4,4,2,3,4,4,4,3,3,3,3,4,4,4,3
黃偉哲,4,4,5,3,2,2,4,4,4,4,3,4,4,4,4,4
黃偉哲,4,2,5,4,4,4,4,5,5,5,4,4,4,3,4,3
黃偉哲,3,4,4,2,3,3,4,4,3,3,3,4,3,4,4,4
黃偉哲,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4
黃偉哲,3,4,4,3,3,2,3,3,3,3,3,3,4,4,4,3
黃偉哲,3,3,4,4,3,3,3,3,4,4,4,4,4,3,4,4
黃偉哲,4,4,4,4,4,4,4,5,5,5,4,5,4,4,5,5
黃偉哲,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4
黃偉哲,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3
黃偉哲,3,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3
黃偉哲,5,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4
黃偉哲,4,3,4,3,4,3,4,4,4,4,4,3,3,3,3,4
黃偉哲,2,5,4,2,5,4,5,4,3,3,3,4,4,4,5,3
黃偉哲,2,2,3,3,4,3,4,2,4,3,3,4,3,3,3,4
黃偉哲,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
黃偉哲,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
黃偉哲,1,3,1,3,4,4,4,4,3,3,2,2,4,3,3,4
黃偉哲,2,4,3,2,3,3,3,3,4,3,4,4,4,3,3,4
黃偉哲,2,1,2,1,2,2,1,2,2,2,3,2,1,2,2,2
黃偉哲,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
黃偉哲,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
黃偉哲,3,4,3,3,4,5,4,3,2,5,3,4,4,3,3,3
黃偉哲,4,4,5,3,4,4,3,4,4,3,4,4,4,3,3,4
黃偉哲,4,3,4,4,2,2,3,3,4,4,3,3,4,3,3,2
黃偉哲,3,4,4,3,4,3,4,3,4,4,3,3,4,3,4,3
黃偉哲,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
黃國昌,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4
黃國昌,5,5,5,4,4,5,5,4,4,4,4,4,4,5,5,4
黃國昌,4,4,4,2,3,3,4,4,4,3,3,3,4,3,3,5
黃國昌,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4
黃國昌,3,3,3,3,3,3,3,4,3,4,4,3,4,3,3,4
黃國昌,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,5
黃國昌,5,4,4,2,3,3,4,5,3,3,5,5,4,4,4,4
黃國昌,3,3,4,4,3,3,4,3,3,3,3,3,4,4,4,4
黃國昌,2,2,3,3,1,2,4,3,3,1,1,3,2,3,3,2
黃國昌,5,5,4,5,3,5,4,4,5,4,3,4,5,5,4,5
黃國昌,5,4,4,3,2,3,4,4,3,3,4,5,4,4,4,4
黃國昌,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
